variable,planned,charged,TaskID,TaskName
2017-09,76,76,OVERHD.CMPNY.LBR,HWC OH Labor
2017-09,76,76,OVERHD.CMPNY.LBR,HWC OH Labor
2017-09,76,76,OVERHD.CMPNY.LBR,HWC OH Labor
2017-09,76,76,GENADM.LABOR,G&A Labor
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,2.944,2.944,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,0,0,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,92,92,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,0,0,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,73.6,73.6,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,7.36,7.36,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,14.72,14.72,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,48.576,48.576,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,2.944,2.944,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,117.76,117.76,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,110.4,110.4,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,5.888,5.888,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,110.4,110.4,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,73.6,73.6,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-10,36.75,36.75,103032.000.300.00,LLCIP OY3 PARENT
2017-10,73.5,73.5,103032.000.300.00,LLCIP OY3 PARENT
2017-10,147,147,103032.000.300.00,LLCIP OY3 PARENT
2017-10,147,147,103032.000.300.00,LLCIP OY3 PARENT
2017-10,22,22,103032.000.300.00,LLCIP OY3 PARENT
2017-10,147,147,103036.000.300.00,NPPD STRAT OY3 PARENT
2017-10,147,147,103036.000.300.00,NPPD STRAT OY3 PARENT
2017-10,147,147,103036.000.300.00,NPPD STRAT OY3 PARENT
2017-10,147,147,103036.000.300.00,NPPD STRAT OY3 PARENT
2017-10,147,147,103036.000.300.00,NPPD STRAT OY3 PARENT
2017-10,16,16,103036.000.300.00,NPPD STRAT OY3 PARENT
2017-10,2,2,103036.000.300.00,NPPD STRAT OY3 PARENT
2017-10,20,20,103036.000.300.00,NPPD STRAT OY3 PARENT
2017-10,152,152,GENADM.LABOR,G&A Labor
2017-10,152,152,P0BIDP.000.000.00,General BD Activities
2017-10,152,152,P0BIDP.000.000.00,General BD Activities
2017-10,152,152,OVERHD.CMPNY.LBR,HWC OH Labor
2017-10,45.6,45.6,GENADM.LABOR,G&A Labor
2017-10,45.6,45.6,GENADM.LABOR,G&A Labor
2017-10,30.4,30.4,OVERHD.CMPNY.LBR,HWC OH Labor
2017-10,30.4,30.4,OVERHD.CMPNY.LBR,HWC OH Labor
2017-10,152,152,OVERHD.CMPNY.LBR,HWC OH Labor
2017-10,76,76,OVERHD.CMPNY.LBR,HWC OH Labor
2017-10,76,76,OVERHD.CMPNY.LBR,HWC OH Labor
2017-10,76,76,OVERHD.CMPNY.LBR,HWC OH Labor
2017-10,76,76,GENADM.LABOR,G&A Labor
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,2.944,2.944,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,0,0,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,92,92,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,0,0,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,73.6,73.6,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,7.36,7.36,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,14.72,14.72,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,48.576,48.576,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,2.944,2.944,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,117.76,117.76,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,110.4,110.4,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,5.888,5.888,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,110.4,110.4,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,73.6,73.6,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2017-11,36.75,36.75,103032.000.300.00,LLCIP OY3 PARENT
2017-11,73.5,73.5,103032.000.300.00,LLCIP OY3 PARENT
2017-11,147,147,103032.000.300.00,LLCIP OY3 PARENT
2017-11,147,147,103032.000.300.00,LLCIP OY3 PARENT
2017-11,22,22,103032.000.300.00,LLCIP OY3 PARENT
2017-11,147,147,103036.000.300.00,NPPD STRAT OY3 PARENT
2017-11,147,147,103036.000.300.00,NPPD STRAT OY3 PARENT
2017-11,147,147,103036.000.300.00,NPPD STRAT OY3 PARENT
2017-11,147,147,103036.000.300.00,NPPD STRAT OY3 PARENT
2017-11,147,147,103036.000.300.00,NPPD STRAT OY3 PARENT
2017-11,16,16,103036.000.300.00,NPPD STRAT OY3 PARENT
2017-11,2,2,103036.000.300.00,NPPD STRAT OY3 PARENT
2017-11,20,20,103036.000.300.00,NPPD STRAT OY3 PARENT
2017-11,160,160,GENADM.LABOR,G&A Labor
2017-11,160,160,P0BIDP.000.000.00,General BD Activities
2017-11,160,160,P0BIDP.000.000.00,General BD Activities
2017-11,160,160,OVERHD.CMPNY.LBR,HWC OH Labor
2017-11,48,48,GENADM.LABOR,G&A Labor
2017-11,48,48,GENADM.LABOR,G&A Labor
2017-11,32,32,OVERHD.CMPNY.LBR,HWC OH Labor
2017-11,32,32,OVERHD.CMPNY.LBR,HWC OH Labor
2017-11,160,160,OVERHD.CMPNY.LBR,HWC OH Labor
2017-11,80,80,OVERHD.CMPNY.LBR,HWC OH Labor
2017-11,80,80,OVERHD.CMPNY.LBR,HWC OH Labor
2017-11,80,80,OVERHD.CMPNY.LBR,HWC OH Labor
2017-11,80,80,GENADM.LABOR,G&A Labor
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,3.0912,3.0912,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,77.28,77.28,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,96.6,96.6,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,0,0,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,77.28,77.28,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,7.728,7.728,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,15.456,15.456,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,51.0048,51.0048,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,3.0912,3.0912,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,38.64,38.64,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,123.648,123.648,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,115.92,115.92,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,6.1824,6.1824,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,115.92,115.92,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,77.28,77.28,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-12,38.75,38.75,103032.000.300.00,LLCIP OY3 PARENT
2017-12,77.5,77.5,103032.000.300.00,LLCIP OY3 PARENT
2017-12,155,155,103032.000.300.00,LLCIP OY3 PARENT
2017-12,155,155,103032.000.300.00,LLCIP OY3 PARENT
2017-12,22,22,103032.000.300.00,LLCIP OY3 PARENT
2017-12,155,155,103036.000.300.00,NPPD STRAT OY3 PARENT
2017-12,155,155,103036.000.300.00,NPPD STRAT OY3 PARENT
2017-12,155,155,103036.000.300.00,NPPD STRAT OY3 PARENT
2017-12,155,155,103036.000.300.00,NPPD STRAT OY3 PARENT
2017-12,155,155,103036.000.300.00,NPPD STRAT OY3 PARENT
2017-12,16,16,103036.000.300.00,NPPD STRAT OY3 PARENT
2017-12,2,2,103036.000.300.00,NPPD STRAT OY3 PARENT
2017-12,20,20,103036.000.300.00,NPPD STRAT OY3 PARENT
2017-12,152,152,GENADM.LABOR,G&A Labor
2017-12,152,152,P0BIDP.000.000.00,General BD Activities
2017-12,152,152,P0BIDP.000.000.00,General BD Activities
2017-12,152,152,OVERHD.CMPNY.LBR,HWC OH Labor
2017-12,45.6,45.6,GENADM.LABOR,G&A Labor
2017-12,45.6,45.6,GENADM.LABOR,G&A Labor
2017-12,30.4,30.4,OVERHD.CMPNY.LBR,HWC OH Labor
2017-12,30.4,30.4,OVERHD.CMPNY.LBR,HWC OH Labor
2017-12,152,152,OVERHD.CMPNY.LBR,HWC OH Labor
2017-12,76,76,OVERHD.CMPNY.LBR,HWC OH Labor
2017-12,76,76,OVERHD.CMPNY.LBR,HWC OH Labor
2017-12,76,76,OVERHD.CMPNY.LBR,HWC OH Labor
2017-12,76,76,GENADM.LABOR,G&A Labor
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,2.944,2.944,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,92,92,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,0,0,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,73.6,73.6,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,7.36,7.36,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,14.72,14.72,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,48.576,48.576,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,2.944,2.944,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,36.8,36.8,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,117.76,117.76,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,110.4,110.4,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,5.888,5.888,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,110.4,110.4,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,73.6,73.6,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,147.2,147.2,103028.000.410.00,BioWatch SETA_Labor OP4
2018-01,36.75,36.75,103032.000.300.00,LLCIP OY3 PARENT
2018-01,73.5,73.5,103032.000.300.00,LLCIP OY3 PARENT
2018-01,147,147,103032.000.300.00,LLCIP OY3 PARENT
2018-01,147,147,103032.000.300.00,LLCIP OY3 PARENT
2018-01,22,22,103032.000.300.00,LLCIP OY3 PARENT
2018-01,147,147,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-01,147,147,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-01,147,147,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-01,147,147,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-01,147,147,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-01,16,16,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-01,2,2,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-01,20,20,103036.000.300.00,NPPD STRAT OY3 PARENT
2018-01,176,176,GENADM.LABOR,G&A Labor
2018-01,176,176,P0BIDP.000.000.00,General BD Activities
2018-01,176,176,P0BIDP.000.000.00,General BD Activities
2018-01,176,176,OVERHD.CMPNY.LBR,HWC OH Labor
2018-01,52.8,52.8,GENADM.LABOR,G&A Labor
2018-01,52.8,52.8,GENADM.LABOR,G&A Labor
2018-01,35.2,35.2,OVERHD.CMPNY.LBR,HWC OH Labor
2018-01,35.2,35.2,OVERHD.CMPNY.LBR,HWC OH Labor
2018-01,176,176,OVERHD.CMPNY.LBR,HWC OH Labor
2018-01,88,88,OVERHD.CMPNY.LBR,HWC OH Labor
2018-01,88,88,OVERHD.CMPNY.LBR,HWC OH Labor
2018-01,88,88,OVERHD.CMPNY.LBR,HWC OH Labor
2018-01,88,88,GENADM.LABOR,G&A Labor
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
2018-02,139.84,139.84,103028.000.410.00,BioWatch SETA_Labor OP4
